embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date,mdata
mBERT-T,english,-1,KMeans,reg,mmm,800,11.574505929995212,8.707780100102756e-05,2025-09-16 07:04:17.594376,NA
mT5-T,english,-1,KMeans,reg,mean,800,16.324645313987276,0.00013630848896290234,2025-09-16 07:04:34.428177,NA
mT5-T,english,-1,KMeans,reg,mmm,800,16.394771007995587,0.00013550438013291673,2025-09-16 07:04:51.331875,NA
XGLM-T,english,-1,KMeans,reg,mean,800,18.27550124299887,0.00018756764981154743,2025-09-16 07:05:10.111086,NA
XGLM-T,english,-1,KMeans,reg,mmm,800,18.29072630299197,0.00018887367614331337,2025-09-16 07:05:28.905288,NA
mDeBERTa-T,english,-1,KMeans,reg,mean,800,12.909350052010268,0.00012964079790743483,2025-09-16 07:05:42.323255,NA
mDeBERTa-T,english,-1,KMeans,reg,mmm,800,12.857844658996328,0.00012697961141941287,2025-09-16 07:05:55.690586,NA
XLM-R-T,english,-1,KMeans,reg,mean,800,12.141180874008569,9.463642577271328e-05,2025-09-16 07:06:08.346682,NA
XLM-R-T,english,-1,KMeans,reg,mmm,800,12.133029593998799,9.655760461252257e-05,2025-09-16 07:06:20.990429,NA
BGE-M3-S,english,-1,KMeans,reg,mean,800,21.406137736994424,0.00026293039058078194,2025-09-16 07:06:42.906569,NA
BGE-M3-S,english,-1,KMeans,reg,mmm,800,21.398895439997432,0.00026628085457531153,2025-09-16 07:07:04.812968,NA
MiniLM-S,english,-1,KMeans,reg,mean,800,15.125661829995806,0.00012958192358236418,2025-09-16 07:07:20.446783,NA
MiniLM-S,english,-1,KMeans,reg,mmm,800,15.1196505449916,0.00013374533685194808,2025-09-16 07:07:36.074710,NA
mE5-S,english,-1,KMeans,reg,mean,800,15.177312758998596,0.00013022631454981604,2025-09-16 07:07:51.760052,NA
mE5-S,english,-1,KMeans,reg,mmm,800,15.445011635994888,0.00011220533107696768,2025-09-16 07:08:07.714376,NA
MPNet-S,english,-1,KMeans,reg,mean,800,15.352254092009389,0.00013433898101738713,2025-09-16 07:08:23.577195,NA
MPNet-S,english,-1,KMeans,reg,mmm,800,15.386398942995584,0.00013214244232547702,2025-09-16 07:08:39.472669,NA
mBERT-T,english,-1,KMeans++,reg,mean,800,11.659158434995334,9.14718658270416e-05,2025-09-16 07:08:51.637969,NA
mBERT-T,english,-1,KMeans++,reg,mmm,800,11.619506090995856,8.778452789126774e-05,2025-09-16 07:09:03.763780,NA
mT5-T,english,-1,KMeans++,reg,mean,800,16.47669134401076,0.00013807564881600714,2025-09-16 07:09:20.749496,NA
mT5-T,english,-1,KMeans++,reg,mmm,800,16.288907505004317,0.00013973135136992112,2025-09-16 07:09:37.546752,NA
XGLM-T,english,-1,KMeans++,reg,mean,800,18.353624973009573,0.00018952803303819716,2025-09-16 07:09:56.403481,NA
XGLM-T,english,-1,KMeans++,reg,mmm,800,18.382296195995877,0.00019451229580601262,2025-09-16 07:10:15.290515,NA
mDeBERTa-T,english,-1,KMeans++,reg,mean,800,12.727442470990354,0.00012094279641569916,2025-09-16 07:10:28.528364,NA
mDeBERTa-T,english,-1,KMeans++,reg,mmm,800,12.627046624009381,0.00011690287317990907,2025-09-16 07:10:41.666269,NA
XLM-R-T,english,-1,KMeans++,reg,mean,800,12.263873124000384,9.837852663455095e-05,2025-09-16 07:10:54.441936,NA
XLM-R-T,english,-1,KMeans++,reg,mmm,800,12.083598936995259,9.833716250912641e-05,2025-09-16 07:11:07.036302,NA
