embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date,mdata
XGLM-T,chinese,-1,KMeans++,reg,mean,1500,17.67661762237549,3.2716761949701247e-05,2025-08-27 15:52:30.496336,NA
XGLM-T,chinese,-1,KMeans++,reg,mmm,1500,17.75324845314026,3.3106617421757165e-05,2025-08-27 15:52:48.252679,NA
mDeBERTa-T,chinese,-1,KMeans++,reg,mean,1500,16.93299174308777,3.146831889144248e-05,2025-08-27 15:53:05.188809,NA
mDeBERTa-T,chinese,-1,KMeans++,reg,mmm,1500,17.192295789718628,3.193440850953651e-05,2025-08-27 15:53:22.384288,NA
XLM-R-T,chinese,-1,KMeans++,reg,mean,1500,17.161665201187134,3.172889042784186e-05,2025-08-27 15:53:39.548952,NA
XLM-R-T,chinese,-1,KMeans++,reg,mmm,1500,17.514971494674683,3.1963678208402563e-05,2025-08-27 15:53:57.067137,NA
BGE-M3-S,chinese,-1,KMeans++,reg,mean,1500,17.437331438064575,3.248187350657251e-05,2025-08-27 15:54:14.507318,NA
BGE-M3-S,chinese,-1,KMeans++,reg,mmm,1500,17.493609189987183,3.2238549328162e-05,2025-08-27 15:54:32.003814,NA
MiniLM-S,chinese,-1,KMeans++,reg,mean,1500,17.134373426437378,3.118903921086804e-05,2025-08-27 15:54:49.141058,NA
MiniLM-S,chinese,-1,KMeans++,reg,mmm,1500,17.066365480422974,3.161959012742672e-05,2025-08-27 15:55:06.210483,NA
mE5-S,chinese,-1,KMeans++,reg,mean,1500,17.005337238311768,3.150652047566242e-05,2025-08-27 15:55:23.218873,NA
mE5-S,chinese,-1,KMeans++,reg,mmm,1500,16.965725898742676,3.1720605641305446e-05,2025-08-27 15:55:40.187613,NA
MPNet-S,chinese,-1,KMeans++,reg,mean,1500,17.096302270889282,3.202499524517606e-05,2025-08-27 15:55:57.286786,NA
MPNet-S,chinese,-1,KMeans++,reg,mmm,1500,17.419832706451416,3.246151668312503e-05,2025-08-27 15:56:14.709628,NA
mBERT-T,english,-1,KMeans,reg,mean,400,5.398644685745239,1.0339604272021188e-05,2025-08-27 15:56:20.123532,NA
mBERT-T,english,-1,KMeans,reg,mmm,400,5.4301917552948,1.0350548840231366e-05,2025-08-27 15:56:25.556662,NA
mT5-T,english,-1,KMeans,reg,mean,400,6.385063648223877,1.2295977199607425e-05,2025-08-27 15:56:31.944971,NA
mT5-T,english,-1,KMeans,reg,mmm,400,6.337764263153076,1.2109237552792936e-05,2025-08-27 15:56:38.285775,NA
XGLM-T,english,-1,KMeans,reg,mean,400,6.821191787719727,1.3427010760660523e-05,2025-08-27 15:56:45.110112,NA
XGLM-T,english,-1,KMeans,reg,mmm,400,6.843294620513916,1.3152748896788667e-05,2025-08-27 15:56:51.956412,NA
mDeBERTa-T,english,-1,KMeans,reg,mean,400,6.346495151519775,1.2158826961119968e-05,2025-08-27 15:56:58.306010,NA
mDeBERTa-T,english,-1,KMeans,reg,mmm,400,6.334295988082886,1.2427830077729844e-05,2025-08-27 15:57:04.643038,NA
XLM-R-T,english,-1,KMeans,reg,mean,400,6.498769283294678,1.2564287281036378e-05,2025-08-27 15:57:11.144348,NA
XLM-R-T,english,-1,KMeans,reg,mmm,400,6.590342044830322,1.2505174030065535e-05,2025-08-27 15:57:17.738450,NA
BGE-M3-S,english,-1,KMeans,reg,mean,400,6.641741991043091,1.2840393694628168e-05,2025-08-27 15:57:24.382977,NA
BGE-M3-S,english,-1,KMeans,reg,mmm,400,6.6430723667144775,1.3024419984166272e-05,2025-08-27 15:57:31.029108,NA
MiniLM-S,english,-1,KMeans,reg,mean,400,6.291164398193359,1.1937484445571899e-05,2025-08-27 15:57:37.323232,NA
MiniLM-S,english,-1,KMeans,reg,mmm,400,6.293025016784668,1.2056387094656626e-05,2025-08-27 15:57:43.619163,NA
mE5-S,english,-1,KMeans,reg,mean,400,6.322017192840576,1.2020027873869295e-05,2025-08-27 15:57:49.943942,NA
mE5-S,english,-1,KMeans,reg,mmm,400,6.362114191055298,1.2096264148067544e-05,2025-08-27 15:57:56.308804,NA
MPNet-S,english,-1,KMeans,reg,mean,400,6.566721439361572,1.276284873823325e-05,2025-08-27 15:58:02.878518,NA
MPNet-S,english,-1,KMeans,reg,mmm,400,6.570989370346069,1.2604435304701329e-05,2025-08-27 15:58:09.452523,NA
mBERT-T,english,-1,KMeans++,reg,mean,400,5.428336143493652,1.0445325037002563e-05,2025-08-27 15:58:14.883837,NA
mBERT-T,english,-1,KMeans++,reg,mmm,400,5.565789699554443,1.0543151743650437e-05,2025-08-27 15:58:20.452277,NA
mT5-T,english,-1,KMeans++,reg,mean,400,6.452890872955322,1.2390147965969863e-05,2025-08-27 15:58:26.908577,NA
mT5-T,english,-1,KMeans++,reg,mmm,400,6.441792726516724,1.240224038541317e-05,2025-08-27 15:58:33.353318,NA
XGLM-T,english,-1,KMeans++,reg,mean,400,6.847205877304077,1.3301331417207365e-05,2025-08-27 15:58:40.203525,NA
XGLM-T,english,-1,KMeans++,reg,mmm,400,6.929557800292969,1.3292239274978638e-05,2025-08-27 15:58:47.136377,NA
mDeBERTa-T,english,-1,KMeans++,reg,mean,400,6.273814916610718,1.2066346901886993e-05,2025-08-27 15:58:53.413242,NA
mDeBERTa-T,english,-1,KMeans++,reg,mmm,400,6.297858476638794,1.2287821649975247e-05,2025-08-27 15:58:59.714622,NA
XLM-R-T,english,-1,KMeans++,reg,mean,400,6.568885803222656,1.2600704369015164e-05,2025-08-27 15:59:06.286348,NA
XLM-R-T,english,-1,KMeans++,reg,mmm,400,6.668054819107056,1.2677330518585666e-05,2025-08-27 15:59:12.957459,NA
BGE-M3-S,english,-1,KMeans++,reg,mean,400,6.656263828277588,1.2714388393097452e-05,2025-08-27 15:59:19.617033,NA
BGE-M3-S,english,-1,KMeans++,reg,mmm,400,6.681137561798096,1.2790975999677624e-05,2025-08-27 15:59:26.301209,NA
MiniLM-S,english,-1,KMeans++,reg,mean,400,6.431467533111572,1.2106642124829468e-05,2025-08-27 15:59:32.735448,NA
MiniLM-S,english,-1,KMeans++,reg,mmm,400,6.427459478378296,1.2171703819610454e-05,2025-08-27 15:59:39.166178,NA
mE5-S,english,-1,KMeans++,reg,mean,400,6.376178979873657,1.2110902546633173e-05,2025-08-27 15:59:45.545359,NA
mE5-S,english,-1,KMeans++,reg,mmm,400,6.335716009140015,1.218892031295432e-05,2025-08-27 15:59:51.884220,NA
MPNet-S,english,-1,KMeans++,reg,mean,400,6.478312730789185,1.2542133415562135e-05,2025-08-27 15:59:58.365747,NA
MPNet-S,english,-1,KMeans++,reg,mmm,400,6.467412710189819,1.2481208278901048e-05,2025-08-27 16:00:04.836196,NA
mBERT-T,japanese,-1,KMeans,reg,mean,900,44.36326813697815,9.29802567061812e-05,2025-08-27 16:00:49.265028,NA
mBERT-T,japanese,-1,KMeans,reg,mmm,900,45.13510608673096,9.506610213902863e-05,2025-08-27 16:01:34.403123,NA
mT5-T,japanese,-1,KMeans,reg,mean,900,36.435133934020996,7.494926335756426e-05,2025-08-27 16:02:10.841592,NA
mT5-T,japanese,-1,KMeans,reg,mmm,900,36.99291443824768,7.655649390296805e-05,2025-08-27 16:02:47.838054,NA
XGLM-T,japanese,-1,KMeans,reg,mean,900,53.698200702667236,0.00010835441332982023,2025-08-27 16:03:41.539639,NA
XGLM-T,japanese,-1,KMeans,reg,mmm,900,55.536906003952026,0.00011219829410977196,2025-08-27 16:04:37.079499,NA
mDeBERTa-T,japanese,-1,KMeans,reg,mean,900,36.746801137924194,7.551807882002107e-05,2025-08-27 16:05:13.829366,NA
mDeBERTa-T,japanese,-1,KMeans,reg,mmm,900,36.90003252029419,7.626035193108114e-05,2025-08-27 16:05:50.731846,NA
XLM-R-T,japanese,-1,KMeans,reg,mean,900,38.95620322227478,8.135325296161642e-05,2025-08-27 16:06:29.691599,NA
XLM-R-T,japanese,-1,KMeans,reg,mmm,900,39.51053023338318,8.171559983275385e-05,2025-08-27 16:07:09.205229,NA
BGE-M3-S,japanese,-1,KMeans,reg,mean,900,41.6511013507843,8.60580608031388e-05,2025-08-27 16:07:50.859495,NA
BGE-M3-S,japanese,-1,KMeans,reg,mmm,900,41.65647792816162,8.724971880090269e-05,2025-08-27 16:08:32.518015,NA
MiniLM-S,japanese,-1,KMeans,reg,mean,900,34.3962607383728,7.162712182043815e-05,2025-08-27 16:09:06.917342,NA
MiniLM-S,japanese,-1,KMeans,reg,mmm,900,34.76037549972534,7.307772569825837e-05,2025-08-27 16:09:41.681041,NA
mE5-S,japanese,-1,KMeans,reg,mean,900,33.97102999687195,7.115443836903732e-05,2025-08-27 16:10:15.654811,NA
mE5-S,japanese,-1,KMeans,reg,mmm,900,35.00379538536072,7.264574446704458e-05,2025-08-27 16:10:50.661771,NA
MPNet-S,japanese,-1,KMeans,reg,mean,900,38.78236222267151,8.005155837383187e-05,2025-08-27 16:11:29.447835,NA
MPNet-S,japanese,-1,KMeans,reg,mmm,900,38.99322748184204,8.125669837668974e-05,2025-08-27 16:12:08.444384,NA
mBERT-T,japanese,-1,KMeans++,reg,mean,900,44.99591875076294,9.515443742183122e-05,2025-08-27 16:12:53.444854,NA
