embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date,mdata
mT5-T,english,-1,KMeans,reg,mean,400,19.742607355117798,5.061698573165121e-05,2025-08-28 15:58:59.494098,NA
mT5-T,english,-1,KMeans,reg,mmm,400,19.75346302986145,5.073463272163742e-05,2025-08-28 15:59:19.252207,NA
XGLM-T,english,-1,KMeans,reg,mean,400,22.73848819732666,7.433131403111447e-05,2025-08-28 15:59:41.994935,NA
XGLM-T,english,-1,KMeans,reg,mmm,400,23.326077461242676,7.358898521972738e-05,2025-08-28 16:00:05.325383,NA
mDeBERTa-T,english,-1,KMeans,reg,mean,400,11.153028964996338,4.079220343947411e-05,2025-08-28 16:00:16.483275,NA
mDeBERTa-T,english,-1,KMeans,reg,mmm,400,11.224898099899292,4.091730468733744e-05,2025-08-28 16:00:27.712493,NA
XLM-R-T,english,-1,KMeans,reg,mean,400,11.454076528549194,2.9318675736447774e-05,2025-08-28 16:00:39.171649,NA
XLM-R-T,english,-1,KMeans,reg,mmm,400,11.30485200881958,2.8843930234017997e-05,2025-08-28 16:00:50.481553,NA
BGE-M3-S,english,-1,KMeans,reg,mean,400,27.877426147460938,0.0001039704669238118,2025-08-28 16:01:18.363395,NA
BGE-M3-S,english,-1,KMeans,reg,mmm,400,27.812673091888428,0.00010309087756753949,2025-08-28 16:01:46.180317,NA
MiniLM-S,english,-1,KMeans,reg,mean,400,15.693172931671143,3.413148866913054e-05,2025-08-28 16:02:01.878484,NA
MiniLM-S,english,-1,KMeans,reg,mmm,400,15.962788581848145,3.427654119316737e-05,2025-08-28 16:02:17.846370,NA
mE5-S,english,-1,KMeans,reg,mean,400,15.983133792877197,3.450936176257663e-05,2025-08-28 16:02:33.833874,NA
mE5-S,english,-1,KMeans,reg,mmm,400,15.45153522491455,3.31818857559628e-05,2025-08-28 16:02:49.290402,NA
MPNet-S,english,-1,KMeans,reg,mean,400,21.422595739364624,5.074604881212825e-05,2025-08-28 16:03:10.717553,NA
MPNet-S,english,-1,KMeans,reg,mmm,400,23.010295629501343,5.252274297855116e-05,2025-08-28 16:03:33.732341,NA
mBERT-T,english,-1,KMeans++,reg,mean,400,9.796687364578247,2.637818546291487e-05,2025-08-28 16:03:43.533016,NA
mBERT-T,english,-1,KMeans++,reg,mmm,400,9.674745082855225,2.5460405539804036e-05,2025-08-28 16:03:53.211855,NA
mT5-T,english,-1,KMeans++,reg,mean,400,19.944541931152344,5.181615320663006e-05,2025-08-28 16:04:13.161671,NA
mT5-T,english,-1,KMeans++,reg,mmm,400,19.86426591873169,5.096491067754595e-05,2025-08-28 16:04:33.031196,NA
XGLM-T,english,-1,KMeans++,reg,mean,400,24.754096269607544,7.562691566683352e-05,2025-08-28 16:04:57.789661,NA
XGLM-T,english,-1,KMeans++,reg,mmm,400,24.413905143737793,7.601003752256985e-05,2025-08-28 16:05:22.216036,NA
mDeBERTa-T,english,-1,KMeans++,reg,mean,400,11.372334718704224,4.150471402072545e-05,2025-08-28 16:05:33.593168,NA
mDeBERTa-T,english,-1,KMeans++,reg,mmm,400,11.22704553604126,4.136570906404293e-05,2025-08-28 16:05:44.825020,NA
XLM-R-T,english,-1,KMeans++,reg,mean,400,10.932734966278076,2.971213676751984e-05,2025-08-28 16:05:55.762615,NA
XLM-R-T,english,-1,KMeans++,reg,mmm,400,11.24666452407837,2.9360042554802364e-05,2025-08-28 16:06:07.014153,NA
BGE-M3-S,english,-1,KMeans++,reg,mean,400,27.93139672279358,0.00010332346643049774,2025-08-28 16:06:34.950230,NA
BGE-M3-S,english,-1,KMeans++,reg,mmm,400,28.1489315032959,0.00010572559121840284,2025-08-28 16:07:03.103516,NA
MiniLM-S,english,-1,KMeans++,reg,mean,400,15.623150825500488,3.408508601951599e-05,2025-08-28 16:07:18.737150,NA
MiniLM-S,english,-1,KMeans++,reg,mmm,400,15.242344617843628,3.298697414378325e-05,2025-08-28 16:07:33.984052,NA
mE5-S,english,-1,KMeans++,reg,mean,400,15.828287363052368,3.431807193455873e-05,2025-08-28 16:07:49.817320,NA
mE5-S,english,-1,KMeans++,reg,mmm,400,15.879362344741821,3.442792787472848e-05,2025-08-28 16:08:05.701330,NA
MPNet-S,english,-1,KMeans++,reg,mean,400,21.99910283088684,5.236863149418717e-05,2025-08-28 16:08:27.704975,NA
MPNet-S,english,-1,KMeans++,reg,mmm,400,21.47480034828186,5.162786293783832e-05,2025-08-28 16:08:49.185348,NA
mBERT-T,japanese,-1,KMeans,reg,mean,900,100.59305167198181,0.0004837760894372855,2025-08-28 16:10:29.848450,NA
mBERT-T,japanese,-1,KMeans,reg,mmm,900,101.93640470504761,0.0004872568555495723,2025-08-28 16:12:11.788552,NA
mT5-T,japanese,-1,KMeans,reg,mean,900,201.68752646446228,0.0009590737698554406,2025-08-28 16:15:33.480269,NA
mT5-T,japanese,-1,KMeans,reg,mmm,900,201.12163424491882,0.0009634108085779089,2025-08-28 16:18:54.605736,NA
XGLM-T,japanese,-1,KMeans,reg,mean,900,510.1328558921814,0.002664853833839337,2025-08-28 16:27:24.750979,NA
XGLM-T,japanese,-1,KMeans,reg,mmm,900,508.7735357284546,0.002663105109413097,2025-08-28 16:35:53.528053,NA
mDeBERTa-T,japanese,-1,KMeans,reg,mean,900,161.19048261642456,0.0007954428495844496,2025-08-28 16:38:34.721463,NA
mDeBERTa-T,japanese,-1,KMeans,reg,mmm,900,161.61183309555054,0.0007955205001839904,2025-08-28 16:41:16.336604,NA
XLM-R-T,japanese,-1,KMeans,reg,mean,900,95.62207055091858,0.00046147256459254176,2025-08-28 16:42:51.962419,NA
XLM-R-T,japanese,-1,KMeans,reg,mmm,900,95.64289879798889,0.0004612627689795968,2025-08-28 16:44:27.608843,NA
BGE-M3-S,japanese,-1,KMeans,reg,mean,900,266.31171345710754,0.0013437160444654235,2025-08-28 16:48:53.924014,NA
BGE-M3-S,japanese,-1,KMeans,reg,mmm,900,266.19043922424316,0.0013436399348594925,2025-08-28 16:53:20.117750,NA
MiniLM-S,japanese,-1,KMeans,reg,mean,900,69.93349075317383,0.00017624056123596843,2025-08-28 16:54:30.055804,NA
MiniLM-S,japanese,-1,KMeans,reg,mmm,900,72.9965705871582,0.00017761485001617006,2025-08-28 16:55:43.057427,NA
mE5-S,japanese,-1,KMeans,reg,mean,900,82.31902360916138,0.00023307293427348623,2025-08-28 16:57:05.381561,NA
mE5-S,japanese,-1,KMeans,reg,mmm,900,77.93045139312744,0.00022882061712641735,2025-08-28 16:58:23.316677,NA
MPNet-S,japanese,-1,KMeans,reg,mean,900,85.7440254688263,0.0003529383807560019,2025-08-28 16:59:49.064673,NA
MPNet-S,japanese,-1,KMeans,reg,mmm,900,87.47806906700134,0.00035733406709546954,2025-08-28 17:01:16.547823,NA
mBERT-T,japanese,-1,KMeans++,reg,mean,900,101.92683124542236,0.0004902232059995046,2025-08-28 17:02:58.478758,NA
mBERT-T,japanese,-1,KMeans++,reg,mmm,900,102.06316685676575,0.0004900704991727798,2025-08-28 17:04:40.545871,NA
mT5-T,japanese,-1,KMeans++,reg,mean,900,201.50908970832825,0.0009609263206376195,2025-08-28 17:08:02.059305,NA
mT5-T,japanese,-1,KMeans++,reg,mmm,900,201.4892773628235,0.0009595176846538729,2025-08-28 17:11:23.560829,NA
XGLM-T,japanese,-1,KMeans++,reg,mean,900,509.9411413669586,0.002666817206012921,2025-08-28 17:19:53.513805,NA
XGLM-T,japanese,-1,KMeans++,reg,mmm,900,508.1791114807129,0.0026756854173778963,2025-08-28 17:28:21.696400,NA
mDeBERTa-T,japanese,-1,KMeans++,reg,mean,900,162.4300458431244,0.0008005808717578206,2025-08-28 17:31:04.129854,NA
mDeBERTa-T,japanese,-1,KMeans++,reg,mmm,900,162.50769519805908,0.0008053265661630275,2025-08-28 17:33:46.640860,NA
XLM-R-T,japanese,-1,KMeans++,reg,mean,900,96.10326337814331,0.00046203976199703326,2025-08-28 17:35:22.747990,NA
XLM-R-T,japanese,-1,KMeans++,reg,mmm,900,96.18070483207703,0.00046454942957735896,2025-08-28 17:36:58.932389,NA
BGE-M3-S,japanese,-1,KMeans++,reg,mean,900,267.93227529525757,0.0013576153011224303,2025-08-28 17:41:26.868253,NA
BGE-M3-S,japanese,-1,KMeans++,reg,mmm,900,267.6864504814148,0.0013589649816528057,2025-08-28 17:45:54.557869,NA
MiniLM-S,japanese,-1,KMeans++,reg,mean,900,73.38613200187683,0.00018217824143956654,2025-08-28 17:47:07.948511,NA
MiniLM-S,japanese,-1,KMeans++,reg,mmm,900,68.74328684806824,0.00017569104850166276,2025-08-28 17:48:16.697297,NA
mE5-S,japanese,-1,KMeans++,reg,mean,900,80.73622393608093,0.00023094989324671194,2025-08-28 17:49:37.438063,NA
mE5-S,japanese,-1,KMeans++,reg,mmm,900,78.67610216140747,0.0002296369939258041,2025-08-28 17:50:56.118388,NA
MPNet-S,japanese,-1,KMeans++,reg,mean,900,84.48368620872498,0.00035262891207809747,2025-08-28 17:52:20.606511,NA
MPNet-S,japanese,-1,KMeans++,reg,mmm,900,84.97740769386292,0.00034870861420703314,2025-08-28 17:53:45.588546,NA
mBERT-T,turkish,-1,KMeans,reg,mean,700,51.71416234970093,0.0002362765434252956,2025-08-28 17:54:37.359077,NA
mBERT-T,turkish,-1,KMeans,reg,mmm,700,51.4734833240509,0.00023699249613781768,2025-08-28 17:55:28.844553,NA
mT5-T,turkish,-1,KMeans,reg,mean,700,99.74332761764526,0.0004445361968607694,2025-08-28 17:57:08.591785,NA
mT5-T,turkish,-1,KMeans,reg,mmm,700,99.02620148658752,0.0004438074786862751,2025-08-28 17:58:47.622112,NA
XGLM-T,turkish,-1,KMeans,reg,mean,700,140.46998953819275,0.0007173988199314773,2025-08-28 18:01:08.096305,NA
XGLM-T,turkish,-1,KMeans,reg,mmm,700,139.67454290390015,0.0007203486820035654,2025-08-28 18:03:27.782965,NA
mDeBERTa-T,turkish,-1,KMeans,reg,mean,700,105.11382532119751,0.0005078089891166883,2025-08-28 18:05:12.900711,NA
