embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date
mDeBERTa-T,turkish,-1,KMeans,reg,mean,350,12.824949502944946,2.712061196509335e-05,2025-08-25 19:31:59.514369
mDeBERTa-T,turkish,-1,KMeans,reg,mmm,350,12.952501773834229,2.7304893149104386e-05,2025-08-25 19:32:12.470131
XLM-R-T,turkish,-1,KMeans,reg,mean,350,12.326226949691772,2.6019181378296127e-05,2025-08-25 19:32:24.799472
XLM-R-T,turkish,-1,KMeans,reg,mmm,350,12.531591653823853,2.6582348712533713e-05,2025-08-25 19:32:37.334274
BGE-M3-S,turkish,-1,KMeans,reg,mean,350,12.856670379638672,2.6727886808448368e-05,2025-08-25 19:32:50.194151
BGE-M3-S,turkish,-1,KMeans,reg,mmm,350,13.061347961425781,2.7140997310214573e-05,2025-08-25 19:33:03.258854
MiniLM-S,turkish,-1,KMeans,reg,mean,350,11.304903268814087,2.390958493618652e-05,2025-08-25 19:33:14.566896
MiniLM-S,turkish,-1,KMeans,reg,mmm,350,11.636313438415527,2.4515890567688023e-05,2025-08-25 19:33:26.206641
mE5-S,turkish,-1,KMeans,reg,mean,350,11.21337890625,2.3670423473011366e-05,2025-08-25 19:33:37.423169
mE5-S,turkish,-1,KMeans,reg,mmm,350,11.138891458511353,2.354722274410002e-05,2025-08-25 19:33:48.565395
MPNet-S,turkish,-1,KMeans,reg,mean,350,12.354857206344604,2.6021274022603474e-05,2025-08-25 19:34:00.923652
MPNet-S,turkish,-1,KMeans,reg,mmm,350,12.567580699920654,2.6706399903551295e-05,2025-08-25 19:34:13.494428
mBERT-T,turkish,-1,KMeans++,reg,mean,350,11.735969543457031,2.4772972074181145e-05,2025-08-25 19:34:25.232669
mBERT-T,turkish,-1,KMeans++,reg,mmm,350,11.873383045196533,2.527051691452662e-05,2025-08-25 19:34:37.108733
mT5-T,turkish,-1,KMeans++,reg,mean,350,13.083242893218994,2.7542951965828735e-05,2025-08-25 19:34:50.195069
mT5-T,turkish,-1,KMeans++,reg,mmm,350,13.23921513557434,2.7774345752688553e-05,2025-08-25 19:35:03.437500
XGLM-T,turkish,-1,KMeans++,reg,mean,350,15.999424695968628,3.265334437625938e-05,2025-08-25 19:35:19.440058
XGLM-T,turkish,-1,KMeans++,reg,mmm,350,16.389281034469604,3.3034929121231865e-05,2025-08-25 19:35:35.832544
mDeBERTa-T,turkish,-1,KMeans++,reg,mean,350,13.035319805145264,2.7577244975732432e-05,2025-08-25 19:35:48.871294
mDeBERTa-T,turkish,-1,KMeans++,reg,mmm,350,13.028505563735962,2.7599622376511494e-05,2025-08-25 19:36:01.903060
XLM-R-T,turkish,-1,KMeans++,reg,mean,350,12.755115032196045,2.6829144389596254e-05,2025-08-25 19:36:14.661203
XLM-R-T,turkish,-1,KMeans++,reg,mmm,350,12.786762714385986,2.6558283751706284e-05,2025-08-25 19:36:27.450961
BGE-M3-S,turkish,-1,KMeans++,reg,mean,350,12.975019931793213,2.6876011772144726e-05,2025-08-25 19:36:40.429504
BGE-M3-S,turkish,-1,KMeans++,reg,mmm,350,13.200610160827637,2.7394932919873134e-05,2025-08-25 19:36:53.633273
MiniLM-S,turkish,-1,KMeans++,reg,mean,350,11.269017696380615,2.3810353022067234e-05,2025-08-25 19:37:04.905320
MiniLM-S,turkish,-1,KMeans++,reg,mmm,350,11.563308000564575,2.4717154856661356e-05,2025-08-25 19:37:16.471850
mE5-S,turkish,-1,KMeans++,reg,mean,350,11.357268333435059,2.3927125821258082e-05,2025-08-25 19:37:27.832292
mE5-S,turkish,-1,KMeans++,reg,mmm,350,11.45957350730896,2.4260148621508568e-05,2025-08-25 19:37:39.295127
