embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date
mT5-T,bengali,-1,KMeans,reg,borep,450,10.897317886352539,3.874147860235638e-05,2025-08-25 12:48:48.371247
XGLM-T,bengali,-1,KMeans,reg,mean,450,6.285044193267822,1.2401614285243883e-05,2025-08-25 12:48:54.658267
XGLM-T,bengali,-1,KMeans,reg,mmm,450,10.929547786712646,2.1372123499817318e-05,2025-08-25 12:49:05.589689
XGLM-T,bengali,-1,KMeans,reg,tfidfw,450,6.575161695480347,1.2934195390785183e-05,2025-08-25 12:49:12.166875
XGLM-T,bengali,-1,KMeans,reg,sif,450,6.542480230331421,1.3268513378236028e-05,2025-08-25 12:49:18.711410
XGLM-T,bengali,-1,KMeans,reg,borep,450,14.30624008178711,4.817626347541809e-05,2025-08-25 12:49:33.019622
mDeBERTa-T,bengali,-1,KMeans,reg,mean,450,3.302596092224121,6.605497980382708e-06,2025-08-25 12:49:36.324183
mDeBERTa-T,bengali,-1,KMeans,reg,mmm,450,7.444561719894409,1.4458993207083808e-05,2025-08-25 12:49:43.770971
mDeBERTa-T,bengali,-1,KMeans,reg,tfidfw,450,3.772876739501953,7.524094371795654e-06,2025-08-25 12:49:47.546267
mDeBERTa-T,bengali,-1,KMeans,reg,sif,450,3.7404441833496094,7.561584986580744e-06,2025-08-25 12:49:51.288340
mDeBERTa-T,bengali,-1,KMeans,reg,borep,450,10.924129009246826,3.88741199754609e-05,2025-08-25 12:50:02.214944
MPNet-S,bengali,-1,KMeans,reg,mean,450,3.3517563343048096,6.687684930364291e-06,2025-08-25 12:50:05.568933
MPNet-S,bengali,-1,KMeans,reg,mmm,450,6.553561687469482,1.2704200693413063e-05,2025-08-25 12:50:12.124472
MPNet-S,bengali,-1,KMeans,reg,tfidfw,450,3.69417405128479,7.353116627821216e-06,2025-08-25 12:50:15.820365
MPNet-S,bengali,-1,KMeans,reg,sif,450,3.663344383239746,7.581426880536256e-06,2025-08-25 12:50:19.485716
MPNet-S,bengali,-1,KMeans,reg,borep,450,9.437042236328125,3.2668477074893906e-05,2025-08-25 12:50:28.924681
BGE-M3-S,bengali,-1,KMeans,reg,mean,450,3.4829046726226807,7.0112806006934905e-06,2025-08-25 12:50:32.410057
BGE-M3-S,bengali,-1,KMeans,reg,mmm,450,7.941653728485107,1.536678481962946e-05,2025-08-25 12:50:40.353600
BGE-M3-S,bengali,-1,KMeans,reg,tfidfw,450,3.8743197917938232,7.68263265380153e-06,2025-08-25 12:50:44.230019
BGE-M3-S,bengali,-1,KMeans,reg,sif,450,3.8815722465515137,7.959738939294107e-06,2025-08-25 12:50:48.113829
