embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date
XGLM-T,bengali,2,linear,deep,mean,300,17.486433744430542,5.293932098313873e-05,2025-08-26 05:15:32.451794,253/300
XGLM-T,bengali,2,linear,deep,mmm,300,17.04036521911621,5.175212168186903e-05,2025-08-26 05:15:49.495018,262/300
mDeBERTa-T,bengali,2,linear,deep,mean,300,7.310508728027344,2.706222687312535e-05,2025-08-26 05:15:56.808321,198/300
mDeBERTa-T,bengali,2,linear,deep,mmm,300,7.157949686050415,2.735274130625384e-05,2025-08-26 05:16:03.969046,213/300
XLM-R-T,bengali,2,linear,deep,mean,300,6.586183547973633,1.8325445890426637e-05,2025-08-26 05:16:10.559282,215/300
XLM-R-T,bengali,2,linear,deep,mmm,300,6.3484015464782715,1.7585954006181824e-05,2025-08-26 05:16:16.911181,201/300
BGE-M3-S,bengali,2,linear,deep,mean,300,21.2788565158844,7.133567767136625e-05,2025-08-26 05:16:38.193930,258/300
BGE-M3-S,bengali,2,linear,deep,mmm,300,21.91128444671631,7.282082063235935e-05,2025-08-26 05:17:00.108966,259/300
MiniLM-S,bengali,2,linear,deep,mean,300,11.418288946151733,2.430625008317557e-05,2025-08-26 05:17:11.531174,220/300
MiniLM-S,bengali,2,linear,deep,mmm,300,10.634944200515747,2.257887278304497e-05,2025-08-26 05:17:22.169757,223/300
mE5-S,bengali,2,linear,deep,mean,300,13.594655275344849,2.677246588572987e-05,2025-08-26 05:17:35.768687,229/300
mE5-S,bengali,2,linear,deep,mmm,300,10.943360567092896,2.306100451948245e-05,2025-08-26 05:17:46.716131,252/300
MPNet-S,bengali,2,linear,deep,mean,300,15.426891803741455,3.547299496997727e-05,2025-08-26 05:18:02.147122,240/300
MPNet-S,bengali,2,linear,deep,mmm,300,14.663640260696411,3.493292252343326e-05,2025-08-26 05:18:16.815059,240/300
mBERT-T,bengali,2,resmicro,deep,mean,300,5.400979280471802,1.6555501766668427e-05,2025-08-26 05:18:22.219026,179/300
mBERT-T,bengali,2,resmicro,deep,mmm,300,5.2163896560668945,1.6475387129836614e-05,2025-08-26 05:18:27.438581,176/300
mT5-T,bengali,2,resmicro,deep,mean,300,15.95338487625122,3.93632045838303e-05,2025-08-26 05:18:43.395179,187/300
mT5-T,bengali,2,resmicro,deep,mmm,300,15.756234884262085,3.949737946931522e-05,2025-08-26 05:18:59.154576,178/300
XGLM-T,bengali,2,resmicro,deep,mean,300,17.153523683547974,5.185941850491988e-05,2025-08-26 05:19:16.310761,191/300
XGLM-T,bengali,2,resmicro,deep,mmm,300,16.869596481323242,5.189861067493757e-05,2025-08-26 05:19:33.183172,229/300
mDeBERTa-T,bengali,2,resmicro,deep,mean,300,7.627868175506592,2.9758372066285874e-05,2025-08-26 05:19:40.813799,165/300
mDeBERTa-T,bengali,2,resmicro,deep,mmm,300,7.291069030761719,2.707648429265098e-05,2025-08-26 05:19:48.107545,173/300
XLM-R-T,bengali,2,resmicro,deep,mean,300,6.679734706878662,1.8063734430472055e-05,2025-08-26 05:19:54.790889,157/300
XLM-R-T,bengali,2,resmicro,deep,mmm,300,6.369969606399536,1.7833260743916035e-05,2025-08-26 05:20:01.164345,185/300
BGE-M3-S,bengali,2,resmicro,deep,mean,300,21.32578754425049,7.139738267989387e-05,2025-08-26 05:20:22.493957,211/300
BGE-M3-S,bengali,2,resmicro,deep,mmm,300,21.212077856063843,7.058318906605243e-05,2025-08-26 05:20:43.709786,197/300
MiniLM-S,bengali,2,resmicro,deep,mean,300,10.697029829025269,2.313381270385451e-05,2025-08-26 05:20:54.410390,190/300
MiniLM-S,bengali,2,resmicro,deep,mmm,300,10.817593574523926,2.3088951529979704e-05,2025-08-26 05:21:05.231808,206/300
mE5-S,bengali,2,resmicro,deep,mean,300,11.085716724395752,2.3660614728768666e-05,2025-08-26 05:21:16.321395,190/300
mE5-S,bengali,2,resmicro,deep,mmm,300,10.933586120605469,2.339726687664456e-05,2025-08-26 05:21:27.267032,219/300
MPNet-S,bengali,2,resmicro,deep,mean,300,14.820423364639282,3.5413754497028536e-05,2025-08-26 05:21:42.091519,185/300
MPNet-S,bengali,2,resmicro,deep,mmm,300,14.892057657241821,3.481668527516107e-05,2025-08-26 05:21:56.987715,208/300
mBERT-T,bengali,2,microffn,deep,mean,300,5.3031165599823,1.6169497008972698e-05,2025-08-26 05:22:02.293543,163/300
mBERT-T,bengali,2,microffn,deep,mmm,300,5.341198205947876,1.629213819430934e-05,2025-08-26 05:22:07.637967,168/300
mT5-T,bengali,2,microffn,deep,mean,300,16.08139657974243,3.8844017831087114e-05,2025-08-26 05:22:23.722840,165/300
mT5-T,bengali,2,microffn,deep,mmm,300,16.05332636833191,3.875421627226141e-05,2025-08-26 05:22:39.779538,172/300
XGLM-T,bengali,2,microffn,deep,mean,300,17.45519709587097,5.218847237590482e-05,2025-08-26 05:22:57.237453,183/300
XGLM-T,bengali,2,microffn,deep,mmm,300,17.150545358657837,5.143650324183352e-05,2025-08-26 05:23:14.390703,189/300
mDeBERTa-T,bengali,2,microffn,deep,mean,300,7.533822774887085,2.9331384375672493e-05,2025-08-26 05:23:21.927428,155/300
mDeBERTa-T,bengali,2,microffn,deep,mmm,300,7.106536626815796,2.7213241188535613e-05,2025-08-26 05:23:29.036815,165/300
XLM-R-T,bengali,2,microffn,deep,mean,300,6.6431310176849365,1.813482502119409e-05,2025-08-26 05:23:35.683886,159/300
XLM-R-T,bengali,2,microffn,deep,mmm,300,6.616125583648682,1.751803029537201e-05,2025-08-26 05:23:42.303741,161/300
BGE-M3-S,bengali,2,microffn,deep,mean,300,20.862967252731323,7.081354707071516e-05,2025-08-26 05:24:03.170728,195/300
BGE-M3-S,bengali,2,microffn,deep,mmm,300,20.637868404388428,7.082371825969881e-05,2025-08-26 05:24:23.812417,186/300
MiniLM-S,bengali,2,microffn,deep,mean,300,10.74783968925476,2.3397449901302654e-05,2025-08-26 05:24:34.569515,177/300
MiniLM-S,bengali,2,microffn,deep,mmm,300,10.59450101852417,2.2971821125109992e-05,2025-08-26 05:24:45.167833,161/300
mE5-S,bengali,2,microffn,deep,mean,300,11.486981868743896,2.3988937211193223e-05,2025-08-26 05:24:56.658704,179/300
mE5-S,bengali,2,microffn,deep,mmm,300,10.712902784347534,2.290150792723894e-05,2025-08-26 05:25:07.375633,192/300
MPNet-S,bengali,2,microffn,deep,mean,300,14.407198905944824,3.4275412254333494e-05,2025-08-26 05:25:21.786366,180/300
MPNet-S,bengali,2,microffn,deep,mmm,300,13.798080921173096,3.367409855580738e-05,2025-08-26 05:25:35.588836,169/300
mBERT-T,bengali,3,LightGBM,reg,mean,300,5.4680914878845215,1.709841829975446e-05,2025-08-26 05:25:41.083365,162/300
mBERT-T,bengali,3,LightGBM,reg,mmm,300,5.447204113006592,1.7763029990063773e-05,2025-08-26 05:25:46.532753,188/300
mT5-T,bengali,3,LightGBM,reg,mean,300,16.299801349639893,4.13477287222445e-05,2025-08-26 05:26:02.834870,176/300
mT5-T,bengali,3,LightGBM,reg,mmm,300,16.507736682891846,4.183564878510104e-05,2025-08-26 05:26:19.344784,190/300
XGLM-T,bengali,3,LightGBM,reg,mean,300,17.000458002090454,5.309396510409813e-05,2025-08-26 05:26:36.347592,214/300
XGLM-T,bengali,3,LightGBM,reg,mmm,300,17.428378105163574,5.4035945893767616e-05,2025-08-26 05:26:53.778063,213/300
mDeBERTa-T,bengali,3,LightGBM,reg,mean,300,7.735344409942627,3.0124562105053948e-05,2025-08-26 05:27:01.515705,153/300
mDeBERTa-T,bengali,3,LightGBM,reg,mmm,300,7.397249460220337,2.928342098817939e-05,2025-08-26 05:27:08.914878,162/300
XLM-R-T,bengali,3,LightGBM,reg,mean,300,6.7400102615356445,1.9865556170852097e-05,2025-08-26 05:27:15.657370,197/300
XLM-R-T,bengali,3,LightGBM,reg,mmm,300,6.757054090499878,1.8920377106556185e-05,2025-08-26 05:27:22.417937,198/300
BGE-M3-S,bengali,3,LightGBM,reg,mean,300,21.403985023498535,7.14247582776206e-05,2025-08-26 05:27:43.824843,222/300
BGE-M3-S,bengali,3,LightGBM,reg,mmm,300,20.84008240699768,7.192491329832871e-05,2025-08-26 05:28:04.667800,225/300
MiniLM-S,bengali,3,LightGBM,reg,mean,300,10.842319011688232,2.3872377059512666e-05,2025-08-26 05:28:15.513050,205/300
MiniLM-S,bengali,3,LightGBM,reg,mmm,300,11.037019491195679,2.361584928853644e-05,2025-08-26 05:28:26.552919,203/300
mE5-S,bengali,3,LightGBM,reg,mean,300,11.08086633682251,2.3463118864536285e-05,2025-08-26 05:28:37.636645,228/300
mE5-S,bengali,3,LightGBM,reg,mmm,300,10.914622068405151,2.332060596887933e-05,2025-08-26 05:28:48.554048,220/300
MPNet-S,bengali,3,LightGBM,reg,mean,300,15.965961694717407,3.6408897315016494e-05,2025-08-26 05:29:04.523706,223/300
MPNet-S,bengali,3,LightGBM,reg,mmm,300,16.07631826400757,3.602583839125104e-05,2025-08-26 05:29:20.602506,219/300
mBERT-T,bengali,3,LogisticRegression,reg,mean,300,5.47323203086853,1.6995905798077582e-05,2025-08-26 05:29:26.079034,157/300
mBERT-T,bengali,3,LogisticRegression,reg,mmm,300,5.173745393753052,1.699517875787947e-05,2025-08-26 05:29:31.255919,169/300
mT5-T,bengali,3,LogisticRegression,reg,mean,300,16.432687044143677,4.1313372851328726e-05,2025-08-26 05:29:47.692096,155/300
mT5-T,bengali,3,LogisticRegression,reg,mmm,300,15.986040830612183,4.057612408161163e-05,2025-08-26 05:30:03.681789,170/300
XGLM-T,bengali,3,LogisticRegression,reg,mean,300,17.853002071380615,5.549512344858225e-05,2025-08-26 05:30:21.537602,188/300
XGLM-T,bengali,3,LogisticRegression,reg,mmm,300,17.05978512763977,5.432356855852736e-05,2025-08-26 05:30:38.600186,193/300
mDeBERTa-T,bengali,3,LogisticRegression,reg,mean,300,7.538578987121582,2.9697813109821746e-05,2025-08-26 05:30:46.141988,131/300
mDeBERTa-T,bengali,3,LogisticRegression,reg,mmm,300,7.224696636199951,2.9613228767712912e-05,2025-08-26 05:30:53.369569,141/300
XLM-R-T,bengali,3,LogisticRegression,reg,mean,300,6.46269416809082,1.8543145081555404e-05,2025-08-26 05:30:59.835945,150/300
XLM-R-T,bengali,3,LogisticRegression,reg,mmm,300,6.498938083648682,1.9048206997116403e-05,2025-08-26 05:31:06.338844,152/300
BGE-M3-S,bengali,3,LogisticRegression,reg,mean,300,21.592328786849976,7.264533379109133e-05,2025-08-26 05:31:27.935035,202/300
BGE-M3-S,bengali,3,LogisticRegression,reg,mmm,300,21.284883975982666,7.215603822466557e-05,2025-08-26 05:31:49.224113,202/300
MiniLM-S,bengali,3,LogisticRegression,reg,mean,300,10.621368408203125,2.3257551395840114e-05,2025-08-26 05:31:59.849681,153/300
MiniLM-S,bengali,3,LogisticRegression,reg,mmm,300,10.42936897277832,2.2731099380864035e-05,2025-08-26 05:32:10.283447,153/300
mE5-S,bengali,3,LogisticRegression,reg,mean,300,10.95438265800476,2.352879679576556e-05,2025-08-26 05:32:21.241598,183/300
mE5-S,bengali,3,LogisticRegression,reg,mmm,300,10.96121859550476,2.3481670536220073e-05,2025-08-26 05:32:32.206986,183/300
MPNet-S,bengali,3,LogisticRegression,reg,mean,300,13.270985841751099,3.3233327514865467e-05,2025-08-26 05:32:45.482286,176/300
MPNet-S,bengali,3,LogisticRegression,reg,mmm,300,14.187682390213013,3.4130384200773545e-05,2025-08-26 05:32:59.674054,173/300
mBERT-T,bengali,3,RandomForest,reg,mean,300,6.36612606048584,1.8586730272151806e-05,2025-08-26 05:33:06.043744,156/300
mBERT-T,bengali,3,RandomForest,reg,mmm,300,6.207751274108887,1.7336295016518344e-05,2025-08-26 05:33:12.255227,166/300
mT5-T,bengali,3,RandomForest,reg,mean,300,17.113298416137695,4.178853556990623e-05,2025-08-26 05:33:29.372006,153/300
mT5-T,bengali,3,RandomForest,reg,mmm,300,16.62559747695923,4.218803087547422e-05,2025-08-26 05:33:46.000432,157/300
XGLM-T,bengali,3,RandomForest,reg,mean,300,17.817600965499878,5.5278524720922015e-05,2025-08-26 05:34:03.820905,185/300
XGLM-T,bengali,3,RandomForest,reg,mmm,300,17.63150119781494,5.4537229407659545e-05,2025-08-26 05:34:21.455092,173/300
mDeBERTa-T,bengali,3,RandomForest,reg,mean,300,8.210761785507202,2.9618897661740584e-05,2025-08-26 05:34:29.668621,137/300
mDeBERTa-T,bengali,3,RandomForest,reg,mmm,300,8.040376901626587,3.0583105045698934e-05,2025-08-26 05:34:37.711810,142/300
XLM-R-T,bengali,3,RandomForest,reg,mean,300,7.00848126411438,1.900044696042935e-05,2025-08-26 05:34:44.724296,173/300
XLM-R-T,bengali,3,RandomForest,reg,mmm,300,7.093125581741333,1.794476330209346e-05,2025-08-26 05:34:51.821041,167/300
BGE-M3-S,bengali,3,RandomForest,reg,mean,300,21.458839416503906,7.245310312725248e-05,2025-08-26 05:35:13.283310,197/300
BGE-M3-S,bengali,3,RandomForest,reg,mmm,300,22.126893281936646,7.410109242505497e-05,2025-08-26 05:35:35.422114,216/300
MiniLM-S,bengali,3,RandomForest,reg,mean,300,11.582885503768921,2.486371672343124e-05,2025-08-26 05:35:47.008741,164/300
MiniLM-S,bengali,3,RandomForest,reg,mmm,300,11.03229546546936,2.348132154029608e-05,2025-08-26 05:35:58.044835,198/300
mE5-S,bengali,3,RandomForest,reg,mean,300,12.053721904754639,2.493720254466991e-05,2025-08-26 05:36:10.102076,193/300
mE5-S,bengali,3,RandomForest,reg,mmm,300,11.73714828491211,2.4309827403540566e-05,2025-08-26 05:36:21.842943,193/300
MPNet-S,bengali,3,RandomForest,reg,mean,300,15.5864896774292,3.624811357704798e-05,2025-08-26 05:36:37.433577,205/300
MPNet-S,bengali,3,RandomForest,reg,mmm,300,16.42284369468689,3.672700980631427e-05,2025-08-26 05:36:53.860376,210/300
mBERT-T,bengali,3,XGBoost,reg,mean,300,5.545409679412842,1.727364307305548e-05,2025-08-26 05:36:59.409644,171/300
mBERT-T,bengali,3,XGBoost,reg,mmm,300,5.1590962409973145,1.672005768415663e-05,2025-08-26 05:37:04.572528,190/300
mT5-T,bengali,3,XGBoost,reg,mean,300,16.61487865447998,4.209362199947238e-05,2025-08-26 05:37:21.191444,177/300
mT5-T,bengali,3,XGBoost,reg,mmm,300,16.051445960998535,4.027367241414388e-05,2025-08-26 05:37:37.246808,187/300
XGLM-T,bengali,3,XGBoost,reg,mean,300,17.88327193260193,5.5470578337218253e-05,2025-08-26 05:37:55.133540,211/300
XGLM-T,bengali,3,XGBoost,reg,mmm,300,17.09674048423767,5.313969697280476e-05,2025-08-26 05:38:12.233859,211/300
mDeBERTa-T,bengali,3,XGBoost,reg,mean,300,7.4955503940582275,2.963478876431783e-05,2025-08-26 05:38:19.732873,152/300
mDeBERTa-T,bengali,3,XGBoost,reg,mmm,300,7.371036529541016,2.9250144958496093e-05,2025-08-26 05:38:27.107399,163/300
XLM-R-T,bengali,3,XGBoost,reg,mean,300,6.636238098144531,1.9299470769034493e-05,2025-08-26 05:38:33.748111,191/300
XLM-R-T,bengali,3,XGBoost,reg,mmm,300,6.660112142562866,1.886846770611074e-05,2025-08-26 05:38:40.412605,194/300
BGE-M3-S,bengali,3,XGBoost,reg,mean,300,20.85994267463684,7.209659742636151e-05,2025-08-26 05:39:01.276828,224/300
BGE-M3-S,bengali,3,XGBoost,reg,mmm,300,20.919745445251465,7.20984499169588e-05,2025-08-26 05:39:22.200886,222/300
MiniLM-S,bengali,3,XGBoost,reg,mean,300,10.43373966217041,2.270207854827245e-05,2025-08-26 05:39:32.638906,197/300
MiniLM-S,bengali,3,XGBoost,reg,mmm,300,10.796935081481934,2.354091745599111e-05,2025-08-26 05:39:43.440172,202/300
mE5-S,bengali,3,XGBoost,reg,mean,300,10.988188743591309,2.355135120709737e-05,2025-08-26 05:39:54.432974,218/300
mE5-S,bengali,3,XGBoost,reg,mmm,300,10.734847068786621,2.327583215689659e-05,2025-08-26 05:40:05.172578,212/300
MPNet-S,bengali,3,XGBoost,reg,mean,300,14.65639853477478,3.484471511175236e-05,2025-08-26 05:40:19.833702,221/300
MPNet-S,bengali,3,XGBoost,reg,mmm,300,15.341006994247437,3.490959778629851e-05,2025-08-26 05:40:35.179637,202/300
mBERT-T,bengali,3,GaussianNB,reg,mean,300,5.191450357437134,1.6608026521258884e-05,2025-08-26 05:40:40.374408,140/300
mBERT-T,bengali,3,GaussianNB,reg,mmm,300,5.111232042312622,1.6639899871084428e-05,2025-08-26 05:40:45.488991,121/300
mT5-T,bengali,3,GaussianNB,reg,mean,300,16.201839923858643,4.115351725243031e-05,2025-08-26 05:41:01.694428,132/300
mT5-T,bengali,3,GaussianNB,reg,mmm,300,15.930723428726196,4.048645852712348e-05,2025-08-26 05:41:17.628567,116/300
XGLM-T,bengali,3,GaussianNB,reg,mean,300,17.74212098121643,5.505072842297601e-05,2025-08-26 05:41:35.373805,138/300
XGLM-T,bengali,3,GaussianNB,reg,mmm,300,16.78492760658264,5.2635318296295076e-05,2025-08-26 05:41:52.161471,131/300
mDeBERTa-T,bengali,3,GaussianNB,reg,mean,300,7.464109182357788,2.9622739025269236e-05,2025-08-26 05:41:59.628441,115/300
mDeBERTa-T,bengali,3,GaussianNB,reg,mmm,300,7.248456954956055,2.8810890572865806e-05,2025-08-26 05:42:06.879731,115/300
XLM-R-T,bengali,3,GaussianNB,reg,mean,300,6.687389850616455,1.8924074871716676e-05,2025-08-26 05:42:13.571014,115/300
XLM-R-T,bengali,3,GaussianNB,reg,mmm,300,6.439892768859863,1.8710571782191597e-05,2025-08-26 05:42:20.014988,117/300
BGE-M3-S,bengali,3,GaussianNB,reg,mean,300,20.993448734283447,7.207080108047194e-05,2025-08-26 05:42:41.012649,190/300
BGE-M3-S,bengali,3,GaussianNB,reg,mmm,300,20.51561212539673,7.089910611479813e-05,2025-08-26 05:43:01.532581,190/300
MiniLM-S,bengali,3,GaussianNB,reg,mean,300,10.686355590820312,2.3637624880472816e-05,2025-08-26 05:43:12.231088,149/300
MiniLM-S,bengali,3,GaussianNB,reg,mmm,300,10.479737758636475,2.257713948184914e-05,2025-08-26 05:43:22.714734,150/300
mE5-S,bengali,3,GaussianNB,reg,mean,300,11.112626552581787,2.352677739685232e-05,2025-08-26 05:43:33.831193,178/300
mE5-S,bengali,3,GaussianNB,reg,mmm,300,10.77026891708374,2.295144306230545e-05,2025-08-26 05:43:44.605228,178/300
MPNet-S,bengali,3,GaussianNB,reg,mean,300,14.819812297821045,3.574368180775453e-05,2025-08-26 05:43:59.429101,168/300
MPNet-S,bengali,3,GaussianNB,reg,mmm,300,13.910708665847778,3.429911121961908e-05,2025-08-26 05:44:13.344291,168/300
mBERT-T,bengali,3,linear,deep,mean,300,5.2801353931427,1.7064810908926858e-05,2025-08-26 05:44:18.627695,156/300
mBERT-T,bengali,3,linear,deep,mmm,300,5.290228366851807,1.711565217622121e-05,2025-08-26 05:44:23.920935,169/300
mT5-T,bengali,3,linear,deep,mean,300,16.437025547027588,4.124637561704549e-05,2025-08-26 05:44:40.361522,122/300
mT5-T,bengali,3,linear,deep,mmm,300,16.074993133544922,3.9764770051461684e-05,2025-08-26 05:44:56.440156,144/300
XGLM-T,bengali,3,linear,deep,mean,300,16.745479106903076,5.3549774566913645e-05,2025-08-26 05:45:13.188460,187/300
XGLM-T,bengali,3,linear,deep,mmm,300,16.86941933631897,5.386645749014699e-05,2025-08-26 05:45:30.060804,191/300
mDeBERTa-T,bengali,3,linear,deep,mean,300,7.723915100097656,3.035713187535604e-05,2025-08-26 05:45:37.787884,126/300
mDeBERTa-T,bengali,3,linear,deep,mmm,300,7.349820375442505,2.9402781416234518e-05,2025-08-26 05:45:45.148760,129/300
XLM-R-T,bengali,3,linear,deep,mean,300,6.60631799697876,1.9076966608497835e-05,2025-08-26 05:45:51.758737,118/300
XLM-R-T,bengali,3,linear,deep,mmm,300,6.6734840869903564,1.896906955967347e-05,2025-08-26 05:45:58.435854,150/300
BGE-M3-S,bengali,3,linear,deep,mean,300,22.027570962905884,7.331976060798559e-05,2025-08-26 05:46:20.467586,192/300
BGE-M3-S,bengali,3,linear,deep,mmm,300,22.172261714935303,7.324941001157912e-05,2025-08-26 05:46:42.643832,190/300
MiniLM-S,bengali,3,linear,deep,mean,300,11.338635683059692,2.4346284179163698e-05,2025-08-26 05:46:53.986265,146/300
MiniLM-S,bengali,3,linear,deep,mmm,300,10.930115222930908,2.3341261058568957e-05,2025-08-26 05:47:04.920473,154/300
mE5-S,bengali,3,linear,deep,mean,300,13.547518491744995,2.7406803594934632e-05,2025-08-26 05:47:18.471793,137/300
mE5-S,bengali,3,linear,deep,mmm,300,11.356100082397461,2.3610651214243184e-05,2025-08-26 05:47:29.831735,166/300
MPNet-S,bengali,3,linear,deep,mean,300,15.65577220916748,3.6491865489323927e-05,2025-08-26 05:47:45.491402,179/300
MPNet-S,bengali,3,linear,deep,mmm,300,14.761462926864624,3.4427304756712346e-05,2025-08-26 05:48:00.257060,173/300
mBERT-T,bengali,3,resmicro,deep,mean,300,5.380049228668213,1.697345753320058e-05,2025-08-26 05:48:05.640174,112/300
mBERT-T,bengali,3,resmicro,deep,mmm,300,5.450471878051758,1.76704298286438e-05,2025-08-26 05:48:11.093868,128/300
mT5-T,bengali,3,resmicro,deep,mean,300,16.454959869384766,4.1514778180188605e-05,2025-08-26 05:48:27.552248,115/300
mT5-T,bengali,3,resmicro,deep,mmm,300,16.23461365699768,4.1075827359656496e-05,2025-08-26 05:48:43.790340,129/300
XGLM-T,bengali,3,resmicro,deep,mean,300,17.604921579360962,5.380691138068445e-05,2025-08-26 05:49:01.398031,128/300
XGLM-T,bengali,3,resmicro,deep,mmm,300,17.286719799041748,5.398795123121318e-05,2025-08-26 05:49:18.687472,124/300
mDeBERTa-T,bengali,3,resmicro,deep,mean,300,7.615830421447754,3.0229709109768034e-05,2025-08-26 05:49:26.305994,105/300
mDeBERTa-T,bengali,3,resmicro,deep,mmm,300,7.538492202758789,2.969926610674177e-05,2025-08-26 05:49:33.847091,128/300
XLM-R-T,bengali,3,resmicro,deep,mean,300,6.651642560958862,1.9194915931004066e-05,2025-08-26 05:49:40.502445,105/300
XLM-R-T,bengali,3,resmicro,deep,mmm,300,6.7007834911346436,1.9392563777676334e-05,2025-08-26 05:49:47.206504,109/300
BGE-M3-S,bengali,3,resmicro,deep,mean,300,21.14555025100708,7.249428846540055e-05,2025-08-26 05:50:08.355887,122/300
BGE-M3-S,bengali,3,resmicro,deep,mmm,300,20.42887783050537,7.10544744386408e-05,2025-08-26 05:50:28.796942,145/300
MiniLM-S,bengali,3,resmicro,deep,mean,300,10.777936935424805,2.3502489036242165e-05,2025-08-26 05:50:39.578578,124/300
MiniLM-S,bengali,3,resmicro,deep,mmm,300,10.708546161651611,2.3121833380315035e-05,2025-08-26 05:50:50.291323,110/300
mE5-S,bengali,3,resmicro,deep,mean,300,10.96900486946106,2.3399324943198096e-05,2025-08-26 05:51:01.264425,119/300
mE5-S,bengali,3,resmicro,deep,mmm,300,11.055370807647705,2.355838100383017e-05,2025-08-26 05:51:12.323956,131/300
MPNet-S,bengali,3,resmicro,deep,mean,300,13.98379111289978,3.469474190776165e-05,2025-08-26 05:51:26.311819,124/300
MPNet-S,bengali,3,resmicro,deep,mmm,300,13.981923818588257,3.44107693055807e-05,2025-08-26 05:51:40.297737,120/300
mBERT-T,bengali,3,microffn,deep,mean,300,5.361062526702881,1.7187268623802398e-05,2025-08-26 05:51:45.661915,118/300
mBERT-T,bengali,3,microffn,deep,mmm,300,5.337326526641846,1.7160097819434273e-05,2025-08-26 05:51:51.002618,111/300
mT5-T,bengali,3,microffn,deep,mean,300,16.5428524017334,4.149786013066769e-05,2025-08-26 05:52:07.549307,106/300
mT5-T,bengali,3,microffn,deep,mmm,300,16.318756580352783,4.116236360346277e-05,2025-08-26 05:52:23.871547,110/300
XGLM-T,bengali,3,microffn,deep,mean,300,17.20423197746277,5.3635036534444954e-05,2025-08-26 05:52:41.078948,116/300
XGLM-T,bengali,3,microffn,deep,mmm,300,17.032519102096558,5.425951436807298e-05,2025-08-26 05:52:58.114351,120/300
mDeBERTa-T,bengali,3,microffn,deep,mean,300,7.588050127029419,3.0578035333326886e-05,2025-08-26 05:53:05.705112,99/300
mDeBERTa-T,bengali,3,microffn,deep,mmm,300,7.383977174758911,2.9325523952548463e-05,2025-08-26 05:53:13.091858,102/300
XLM-R-T,bengali,3,microffn,deep,mean,300,6.508114576339722,1.8954281100387926e-05,2025-08-26 05:53:19.603841,115/300
XLM-R-T,bengali,3,microffn,deep,mmm,300,6.490954160690308,1.86395561909786e-05,2025-08-26 05:53:26.098768,118/300
BGE-M3-S,bengali,3,microffn,deep,mean,300,20.601468324661255,7.09151182090607e-05,2025-08-26 05:53:46.704609,123/300
BGE-M3-S,bengali,3,microffn,deep,mmm,300,20.775264501571655,7.180739338696004e-05,2025-08-26 05:54:07.483977,142/300
MiniLM-S,bengali,3,microffn,deep,mean,300,11.008223056793213,2.4142256299442715e-05,2025-08-26 05:54:18.496352,105/300
MiniLM-S,bengali,3,microffn,deep,mmm,300,10.593490362167358,2.302907099286715e-05,2025-08-26 05:54:29.094203,119/300
mE5-S,bengali,3,microffn,deep,mean,300,11.008934020996094,2.333527047983805e-05,2025-08-26 05:54:40.107222,124/300
mE5-S,bengali,3,microffn,deep,mmm,300,10.925404787063599,2.330661976200342e-05,2025-08-26 05:54:51.036364,115/300
MPNet-S,bengali,3,microffn,deep,mean,300,14.351918935775757,3.473762379080057e-05,2025-08-26 05:55:05.392059,122/300
MPNet-S,bengali,3,microffn,deep,mmm,300,15.661458730697632,3.628759987902641e-05,2025-08-26 05:55:21.057909,115/300
mBERT-T,arabic,2,LightGBM,reg,mean,300,8.600203514099121,3.490189535836379e-05,2025-08-26 05:55:29.687088,194/300
mBERT-T,arabic,2,LightGBM,reg,mmm,300,8.274763584136963,3.4214710829506315e-05,2025-08-26 05:55:37.963731,207/300
mT5-T,arabic,2,LightGBM,reg,mean,300,22.13677668571472,7.053169423507319e-05,2025-08-26 05:56:00.102622,221/300
mT5-T,arabic,2,LightGBM,reg,mmm,300,21.948218822479248,7.114097069995744e-05,2025-08-26 05:56:22.053509,217/300
XGLM-T,arabic,2,LightGBM,reg,mean,300,26.792658805847168,0.00010423260263809793,2025-08-26 05:56:48.848721,232/300
XGLM-T,arabic,2,LightGBM,reg,mmm,300,27.02251935005188,0.00010598717108668425,2025-08-26 05:57:15.881644,231/300
mDeBERTa-T,arabic,2,LightGBM,reg,mean,300,14.905701637268066,6.454789879838625e-05,2025-08-26 05:57:30.789796,203/300
mDeBERTa-T,arabic,2,LightGBM,reg,mmm,300,14.814913272857666,6.389871978334018e-05,2025-08-26 05:57:45.607043,202/300
XLM-R-T,arabic,2,LightGBM,reg,mean,300,9.328866481781006,3.455193319588532e-05,2025-08-26 05:57:54.938618,228/300
XLM-R-T,arabic,2,LightGBM,reg,mmm,300,9.48308539390564,3.4414233969611886e-05,2025-08-26 05:58:04.423975,219/300
BGE-M3-S,arabic,2,LightGBM,reg,mean,300,24.196551084518433,9.091013911984033e-05,2025-08-26 05:58:28.624075,253/300
BGE-M3-S,arabic,2,LightGBM,reg,mmm,300,23.798574924468994,9.324931230036532e-05,2025-08-26 05:58:52.425872,253/300
MiniLM-S,arabic,2,LightGBM,reg,mean,300,13.742079973220825,2.940599570338033e-05,2025-08-26 05:59:06.171129,213/300
MiniLM-S,arabic,2,LightGBM,reg,mmm,300,12.86357569694519,2.7650434621357256e-05,2025-08-26 05:59:19.037965,222/300
