embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date
mBERT-T,bengali,-1,KMeans,reg,sif,1800,4.808389805002662,7.613537803718209e-05,2025-08-21 05:08:04.034781
mBERT-T,bengali,-1,KMeans,reg,borep,1800,40.2400207440005,0.001238594423920173,2025-08-21 05:08:49.002870
mT5-T,bengali,-1,KMeans,reg,mean,1800,4.191556800004037,4.646165730461708e-05,2025-08-21 05:08:57.921772
mT5-T,bengali,-1,KMeans,reg,mmm,1800,16.58233236099477,0.00017283542088689324,2025-08-21 05:09:19.238735
mT5-T,bengali,-1,KMeans,reg,tfidfw,1800,4.530876470002113,4.1329027917733795e-05,2025-08-21 05:09:28.504667
mT5-T,bengali,-1,KMeans,reg,sif,1800,5.599912179997773,9.423832455236993e-05,2025-08-21 05:09:38.827281
mT5-T,bengali,-1,KMeans,reg,borep,1800,31.37596583400591,0.0009485257735740325,2025-08-21 05:10:14.943039
XGLM-T,bengali,-1,KMeans,reg,mean,1800,8.720110702997772,8.393583425447739e-05,2025-08-21 05:10:28.400755
XGLM-T,bengali,-1,KMeans,reg,mmm,1800,22.397647816003882,0.00022460282650266884,2025-08-21 05:10:55.526358
XGLM-T,bengali,-1,KMeans,reg,tfidfw,1800,8.867285305997939,8.58873157833181e-05,2025-08-21 05:11:09.147658
XGLM-T,bengali,-1,KMeans,reg,sif,1800,9.18015690700122,0.00012142181342278706,2025-08-21 05:11:23.061614
XGLM-T,bengali,-1,KMeans,reg,borep,1800,63.46827856700111,0.0019644973143146086,2025-08-21 05:12:31.262379
mDeBERTa-T,bengali,-1,KMeans,reg,mean,1800,4.28212469900609,5.471845723827164e-05,2025-08-21 05:12:40.294276
mDeBERTa-T,bengali,-1,KMeans,reg,mmm,1800,15.89402584599884,0.00027669031337132174,2025-08-21 05:13:00.926650
mDeBERTa-T,bengali,-1,KMeans,reg,tfidfw,1800,4.655978383001639,5.177641708491477e-05,2025-08-21 05:13:10.318648
mDeBERTa-T,bengali,-1,KMeans,reg,sif,1800,5.2827984130053665,8.980496101902381e-05,2025-08-21 05:13:20.332578
mDeBERTa-T,bengali,-1,KMeans,reg,borep,1800,61.6553650479982,0.0019242249617124503,2025-08-21 05:14:26.727893
MPNet-S,bengali,-1,KMeans,reg,mean,1800,4.278933633999259,5.306977349397588e-05,2025-08-21 05:14:35.740878
MPNet-S,bengali,-1,KMeans,reg,mmm,1800,13.377756490997854,0.00012581703120490549,2025-08-21 05:14:53.880682
MPNet-S,bengali,-1,KMeans,reg,tfidfw,1800,4.156246434002242,4.388336474381508e-05,2025-08-21 05:15:02.764562
MPNet-S,bengali,-1,KMeans,reg,sif,1800,6.312461294000968,9.621490433950585e-05,2025-08-21 05:15:13.811538
MPNet-S,bengali,-1,KMeans,reg,borep,1800,36.89537443899462,0.001121545349195605,2025-08-21 05:15:55.446367
BGE-M3-S,bengali,-1,KMeans,reg,mean,1800,4.356332153998665,4.45730312462121e-05,2025-08-21 05:16:04.547939
BGE-M3-S,bengali,-1,KMeans,reg,mmm,1800,17.520038085000124,0.00016710138761197074,2025-08-21 05:16:26.801521
BGE-M3-S,bengali,-1,KMeans,reg,tfidfw,1800,4.527550077000342,4.469162686172902e-05,2025-08-21 05:16:36.091641
BGE-M3-S,bengali,-1,KMeans,reg,sif,1800,5.266212026996072,9.71926120284892e-05,2025-08-21 05:16:46.080226
BGE-M3-S,bengali,-1,KMeans,reg,borep,1800,45.60425733499869,0.0014768219829345915,2025-08-21 05:17:36.419155
MiniLM-S,bengali,-1,KMeans,reg,mean,1800,3.687318605996552,3.787388949865964e-05,2025-08-21 05:17:44.844024
MiniLM-S,bengali,-1,KMeans,reg,mmm,1800,8.560660648996418,8.91229084930514e-05,2025-08-21 05:17:58.145423
MiniLM-S,bengali,-1,KMeans,reg,tfidfw,1800,3.7373922929982655,4.365784000312435e-05,2025-08-21 05:18:06.614777
MiniLM-S,bengali,-1,KMeans,reg,sif,1800,5.3512651060009375,8.89063668393975e-05,2025-08-21 05:18:16.697785
MiniLM-S,bengali,-1,KMeans,reg,borep,1800,27.880073738000647,0.0008324102478293706,2025-08-21 05:18:49.310460
mE5-S,bengali,-1,KMeans,reg,mean,1800,3.43836092499987,3.885486276710712e-05,2025-08-21 05:18:57.485592
mE5-S,bengali,-1,KMeans,reg,mmm,1800,8.010186502004217,7.641107018797671e-05,2025-08-21 05:19:10.230732
mE5-S,bengali,-1,KMeans,reg,tfidfw,1800,3.3471268539942685,4.2349527988251716e-05,2025-08-21 05:19:18.311568
mE5-S,bengali,-1,KMeans,reg,sif,1800,4.497471137998218,8.338099898620247e-05,2025-08-21 05:19:27.537377
mE5-S,bengali,-1,KMeans,reg,borep,1800,24.5892357959965,0.0007433271673817265,2025-08-21 05:19:56.858082
XLM-R-T,bengali,-1,KMeans++,reg,mean,1800,3.9653750240031513,4.14147110170738e-05,2025-08-21 05:20:05.574918
XLM-R-T,bengali,-1,KMeans++,reg,mmm,1800,13.198000875003345,0.0001260396749046305,2025-08-21 05:20:23.505268
XLM-R-T,bengali,-1,KMeans++,reg,tfidfw,1800,4.2151041379984235,4.945837742210867e-05,2025-08-21 05:20:32.453778
XLM-R-T,bengali,-1,KMeans++,reg,sif,1800,5.230822623001586,8.971413709881032e-05,2025-08-21 05:20:42.738716
XLM-R-T,bengali,-1,KMeans++,reg,borep,1800,44.094066767000186,0.001327948476291295,2025-08-21 05:21:31.558681
mBERT-T,bengali,-1,KMeans++,reg,mean,1800,3.978397724000388,4.7864259198886836e-05,2025-08-21 05:21:40.286406
mBERT-T,bengali,-1,KMeans++,reg,mmm,1800,16.450152945995796,0.0001609233440153735,2025-08-21 05:22:01.479549
mBERT-T,bengali,-1,KMeans++,reg,tfidfw,1800,4.039427111994883,4.9587954197376994e-05,2025-08-21 05:22:10.251749
mBERT-T,bengali,-1,KMeans++,reg,sif,1800,4.890011148003396,8.505075081203335e-05,2025-08-21 05:22:19.868134
mBERT-T,bengali,-1,KMeans++,reg,borep,1800,42.94302025499928,0.0013154918274721236,2025-08-21 05:23:07.551284
mT5-T,bengali,-1,KMeans++,reg,mean,1800,4.27805565399467,3.960063625780577e-05,2025-08-21 05:23:16.588861
mT5-T,bengali,-1,KMeans++,reg,mmm,1800,16.43879279900284,0.00015251120925798448,2025-08-21 05:23:37.758526
mT5-T,bengali,-1,KMeans++,reg,tfidfw,1800,4.562940613999672,5.7313295191515625e-05,2025-08-21 05:23:47.054172
mT5-T,bengali,-1,KMeans++,reg,sif,1800,5.866880175002734,0.00010028091386559169,2025-08-21 05:23:57.654795
mT5-T,bengali,-1,KMeans++,reg,borep,1800,60.44193125899619,0.0018362933272812426,2025-08-21 05:25:02.819549
XGLM-T,bengali,-1,KMeans++,reg,mean,1800,8.737972425005864,8.368891609136577e-05,2025-08-21 05:25:16.322661
XGLM-T,bengali,-1,KMeans++,reg,mmm,1800,22.15730715999962,0.00021052816192335236,2025-08-21 05:25:43.208745
XGLM-T,bengali,-1,KMeans++,reg,tfidfw,1800,8.768412543999148,9.245114121017734e-05,2025-08-21 05:25:56.704295
XGLM-T,bengali,-1,KMeans++,reg,sif,1800,9.225007517998165,0.00013152645369399088,2025-08-21 05:26:10.669262
XGLM-T,bengali,-1,KMeans++,reg,borep,1800,70.8384914950002,0.002158802683361995,2025-08-21 05:27:26.452998
mDeBERTa-T,bengali,-1,KMeans++,reg,mean,1800,4.370478530996479,5.26332400193349e-05,2025-08-21 05:27:35.560020
mDeBERTa-T,bengali,-1,KMeans++,reg,mmm,1800,16.576870901000802,0.0001610457431780193,2025-08-21 05:27:56.878642
mDeBERTa-T,bengali,-1,KMeans++,reg,tfidfw,1800,4.569403834997502,4.175059880578845e-05,2025-08-21 05:28:06.179930
mDeBERTa-T,bengali,-1,KMeans++,reg,sif,1800,5.190119853003125,8.24019739954722e-05,2025-08-21 05:28:16.096950
mDeBERTa-T,bengali,-1,KMeans++,reg,borep,1800,64.86738268699992,0.001974303582468337,2025-08-21 05:29:25.690977
MPNet-S,bengali,-1,KMeans++,reg,mean,1800,4.291647424994153,4.7628055155111915e-05,2025-08-21 05:29:34.719268
MPNet-S,bengali,-1,KMeans++,reg,mmm,1800,13.420110524995835,0.0001352577184719923,2025-08-21 05:29:52.874314
MPNet-S,bengali,-1,KMeans++,reg,tfidfw,1800,4.190012350998586,4.5979704184164384e-05,2025-08-21 05:30:02.007759
MPNet-S,bengali,-1,KMeans++,reg,sif,1800,4.949984382008552,9.44226371358244e-05,2025-08-21 05:30:11.691461
MPNet-S,bengali,-1,KMeans++,reg,borep,1800,50.57179906999227,0.0015446651520824603,2025-08-21 05:31:07.016459
BGE-M3-S,bengali,-1,KMeans++,reg,mean,1800,4.443672238005092,4.2910449712714165e-05,2025-08-21 05:31:16.200566
BGE-M3-S,bengali,-1,KMeans++,reg,mmm,1800,17.10442201200931,0.00015945199166922692,2025-08-21 05:31:38.062500
BGE-M3-S,bengali,-1,KMeans++,reg,tfidfw,1800,4.661518565000733,5.227579649644209e-05,2025-08-21 05:31:47.457227
BGE-M3-S,bengali,-1,KMeans++,reg,sif,1800,5.411721736003528,9.28854183923264e-05,2025-08-21 05:31:57.590164
BGE-M3-S,bengali,-1,KMeans++,reg,borep,1800,63.30514481100545,0.0019247852807163818,2025-08-21 05:33:05.943043
MiniLM-S,bengali,-1,KMeans++,reg,mean,1800,3.7618160309939412,5.022367598405271e-05,2025-08-21 05:33:14.457035
MiniLM-S,bengali,-1,KMeans++,reg,mmm,1800,8.322998342002393,9.128371500597373e-05,2025-08-21 05:33:27.518302
MiniLM-S,bengali,-1,KMeans++,reg,tfidfw,1800,3.763101409000228,4.446656245778808e-05,2025-08-21 05:33:36.018742
MiniLM-S,bengali,-1,KMeans++,reg,sif,1800,5.591839407992666,8.865526695507253e-05,2025-08-21 05:33:46.340068
MiniLM-S,bengali,-1,KMeans++,reg,borep,1800,22.47697498901107,0.000681954440399509,2025-08-21 05:34:13.556710
mE5-S,bengali,-1,KMeans++,reg,mean,1800,3.3356299059960293,3.137519946413718e-05,2025-08-21 05:34:21.623273
mE5-S,bengali,-1,KMeans++,reg,mmm,1800,8.340218177007046,8.922120681535201e-05,2025-08-21 05:34:34.701879
mE5-S,bengali,-1,KMeans++,reg,tfidfw,1800,3.588842206998379,4.260995807044701e-05,2025-08-21 05:34:43.021913
mE5-S,bengali,-1,KMeans++,reg,sif,1800,4.852261166000972,8.611324712123787e-05,2025-08-21 05:34:52.595975
mE5-S,bengali,-1,KMeans++,reg,borep,1800,20.551252685007057,0.0006279407451807033,2025-08-21 05:35:17.881396
XLM-R-T,chinese,-1,KMeans,reg,mean,3000,1.3629021439992357,2.6257693474901577e-05,2025-08-21 05:35:24.004369
XLM-R-T,chinese,-1,KMeans,reg,mmm,3000,1.9045640230033314,3.058596533753419e-05,2025-08-21 05:35:30.645628
XLM-R-T,chinese,-1,KMeans,reg,tfidfw,3000,1.3568791080033407,1.754799535763298e-05,2025-08-21 05:35:36.741992
XLM-R-T,chinese,-1,KMeans,reg,sif,3000,1.4369398160051787,1.675559536600551e-05,2025-08-21 05:35:42.915743
XLM-R-T,chinese,-1,KMeans,reg,borep,3000,3.2993327129952377,8.032112947165449e-05,2025-08-21 05:35:50.964722
mBERT-T,chinese,-1,KMeans,reg,mean,3000,0.9303834509919398,1.674326132404787e-05,2025-08-21 05:35:56.632853
mBERT-T,chinese,-1,KMeans,reg,mmm,3000,1.7342442399967695,1.875102160123537e-05,2025-08-21 05:36:03.097884
mBERT-T,chinese,-1,KMeans,reg,tfidfw,3000,0.9705375820049085,2.2137935431125736e-05,2025-08-21 05:36:08.807710
